Open time,BTCEUR_Open,BTCEUR_High,BTCEUR_Low,BTCEUR_Close,ETHEUR_Open,ETHEUR_High,ETHEUR_Low,ETHEUR_Close,BNBEUR_Open,BNBEUR_High,BNBEUR_Low,BNBEUR_Close,XRPEUR_Open,XRPEUR_High,XRPEUR_Low,XRPEUR_Close,LINKEUR_Open,LINKEUR_High,LINKEUR_Low,LINKEUR_Close,DOTEUR_Open,DOTEUR_High,DOTEUR_Low,DOTEUR_Close,LTCEUR_Open,LTCEUR_High,LTCEUR_Low,LTCEUR_Close,ADAEUR_Open,ADAEUR_High,ADAEUR_Low,ADAEUR_Close,BCHEUR_Open,BCHEUR_High,BCHEUR_Low,BCHEUR_Close,XLMEUR_Open,XLMEUR_High,XLMEUR_Low,XLMEUR_Close,GRTEUR_Open,GRTEUR_High,GRTEUR_Low,GRTEUR_Close,DOGEEUR_Open,DOGEEUR_High,DOGEEUR_Low,DOGEEUR_Close,EGLDEUR_Open,EGLDEUR_High,EGLDEUR_Low,EGLDEUR_Close,AVAXEUR_Open,AVAXEUR_High,AVAXEUR_Low,AVAXEUR_Close
2021-11-16,56078.33000000,56080.61000000,51721.01000000,53248.24000000,4023.15000000,4023.15000000,3623.00000000,3730.22000000,558.80000000,560.20000000,506.90000000,522.10000000,1.03310000,1.03310000,0.92270000,0.96390000,28.25000000,28.25000000,24.77000000,25.85000000,39.46000000,39.46000000,33.70000000,36.18000000,231.80000000,232.00000000,197.00000000,204.10000000,1.77800000,1.77800000,1.55600000,1.66200000,585.60000000,585.60000000,505.00000000,531.50000000,0.33260000,0.33260000,0.29220000,0.30400000,0.89780000,0.89780000,0.73350000,0.81690000,0.22630000,0.22630000,0.19680000,0.20970000,276.46000000,279.70000000,252.00000000,268.38000000,82.60000000,90.30000000,74.00000000,86.81000000
2021-11-17,53220.85000000,53849.99000000,51667.27000000,53473.12000000,3729.82000000,3809.21000000,3600.41000000,3799.99000000,521.90000000,525.10000000,490.10000000,512.50000000,0.96360000,0.98480000,0.93720000,0.97040000,25.82000000,26.32000000,24.85000000,25.87000000,36.18000000,37.90000000,34.32000000,37.86000000,204.00000000,208.50000000,193.30000000,203.70000000,1.66100000,1.67600000,1.59000000,1.66400000,530.50000000,534.30000000,511.30000000,527.00000000,0.30380000,0.30960000,0.29430000,0.30700000,0.82000000,0.85500000,0.78220000,0.82760000,0.20950000,0.21340000,0.20320000,0.21030000,269.00000000,275.25000000,254.28000000,275.25000000,86.86000000,97.40000000,81.22000000,95.39000000
2021-11-18,53477.88000000,53988.00000000,49782.59000000,50094.59000000,3799.99000000,3845.47000000,3486.42000000,3518.91000000,512.30000000,520.80000000,455.60000000,468.20000000,0.97090000,1.02890000,0.89520000,0.91650000,25.87000000,26.29000000,22.80000000,23.42000000,37.86000000,38.31000000,33.13000000,34.42000000,203.50000000,205.80000000,176.00000000,179.80000000,1.66300000,1.68800000,1.50200000,1.57400000,527.60000000,532.90000000,477.80000000,488.00000000,0.30670000,0.31550000,0.27600000,0.28880000,0.82580000,0.90910000,0.74700000,0.76260000,0.21020000,0.21380000,0.18990000,0.19450000,275.26000000,287.54000000,258.61000000,271.59000000,95.39000000,97.70000000,81.17000000,88.49000000
2021-11-19,50098.39000000,51638.45000000,48990.00000000,51535.38000000,3519.25000000,3820.47000000,3499.57000000,3812.09000000,468.50000000,519.20000000,461.60000000,515.70000000,0.91650000,0.97640000,0.89640000,0.96740000,23.38000000,25.56000000,23.00000000,25.08000000,34.40000000,37.45000000,33.81000000,36.60000000,180.50000000,195.80000000,175.90000000,193.40000000,1.57400000,1.67700000,1.54600000,1.65400000,490.20000000,511.10000000,483.10000000,509.70000000,0.28910000,0.31630000,0.28690000,0.31390000,0.76670000,0.86110000,0.75420000,0.84710000,0.19470000,0.20990000,0.19000000,0.20690000,271.91000000,327.08000000,266.20000000,308.59000000,88.98000000,99.65000000,84.51000000,99.36000000
2021-11-20,51537.14000000,53233.84000000,51071.79000000,53108.86000000,3813.00000000,3947.38000000,3740.00000000,3925.22000000,516.10000000,538.00000000,510.10000000,537.50000000,0.96740000,0.97980000,0.94330000,0.97470000,25.10000000,25.48000000,24.27000000,25.22000000,36.61000000,37.45000000,35.47000000,37.39000000,193.60000000,202.60000000,189.30000000,201.70000000,1.65400000,1.74100000,1.65400000,1.71000000,510.10000000,523.30000000,501.00000000,519.60000000,0.31420000,0.31820000,0.29960000,0.30980000,0.84790000,0.87410000,0.81340000,0.85730000,0.20680000,0.20910000,0.20020000,0.20730000,308.11000000,349.41000000,295.40000000,349.04000000,99.27000000,115.61000000,99.00000000,111.76000000
2021-11-21,53117.39000000,53401.18000000,52002.34000000,52074.81000000,3924.94000000,3935.64000000,3770.30000000,3783.96000000,537.50000000,538.30000000,515.90000000,519.20000000,0.97510000,0.97550000,0.93740000,0.93960000,25.25000000,26.02000000,24.65000000,25.77000000,37.46000000,38.70000000,36.15000000,37.24000000,201.60000000,205.30000000,195.40000000,196.50000000,1.71100000,1.71100000,1.62800000,1.63200000,519.70000000,520.30000000,506.10000000,510.70000000,0.30990000,0.31000000,0.30070000,0.30460000,0.85920000,0.86210000,0.81730000,0.81990000,0.20750000,0.20750000,0.20010000,0.20050000,348.78000000,395.65000000,338.46000000,379.05000000,111.98000000,130.67000000,109.63000000,114.04000000
2021-11-22,52086.86000000,52700.01000000,49552.98000000,50106.71000000,3784.59000000,3833.56000000,3587.10000000,3639.02000000,518.90000000,519.60000000,494.10000000,498.30000000,0.94110000,0.95000000,0.91140000,0.92250000,25.78000000,25.82000000,23.45000000,23.85000000,37.30000000,37.44000000,34.61000000,35.17000000,196.50000000,196.90000000,183.00000000,186.30000000,1.63100000,1.63400000,1.56700000,1.58300000,509.60000000,512.50000000,488.50000000,497.10000000,0.30440000,0.31670000,0.29460000,0.29930000,0.81880000,0.81960000,0.76170000,0.78010000,0.20060000,0.20190000,0.19280000,0.19540000,378.67000000,439.67000000,365.00000000,436.09000000,114.63000000,129.06000000,111.85000000,120.07000000
2021-11-23,50100.00000000,51450.00000000,49207.00000000,51172.52000000,3639.65000000,3899.99000000,3609.41000000,3858.62000000,498.40000000,538.00000000,497.20000000,525.60000000,0.92240000,0.95290000,0.90650000,0.94840000,23.84000000,24.49000000,23.23000000,23.96000000,35.16000000,36.84000000,34.27000000,36.28000000,186.10000000,194.50000000,182.30000000,192.30000000,1.58200000,1.61800000,1.54600000,1.55700000,496.20000000,511.40000000,485.60000000,507.90000000,0.29920000,0.30480000,0.29140000,0.30300000,0.78200000,0.82710000,0.76010000,0.80080000,0.19530000,0.21020000,0.18930000,0.20160000,435.63000000,483.25000000,416.02000000,418.18000000,120.13000000,121.53000000,108.22000000,110.24000000
2021-11-24,51176.74000000,51377.74000000,49912.90000000,51074.89000000,3858.63000000,3888.44000000,3720.32000000,3816.34000000,525.70000000,530.90000000,515.10000000,528.00000000,0.94840000,0.95400000,0.90010000,0.92350000,23.97000000,24.13000000,22.50000000,22.89000000,36.28000000,36.37000000,34.03000000,34.21000000,192.60000000,193.40000000,184.10000000,189.70000000,1.55700000,1.55900000,1.41700000,1.48900000,507.90000000,554.10000000,497.00000000,552.60000000,0.30320000,0.30390000,0.28690000,0.29220000,0.80080000,0.80340000,0.75570000,0.77490000,0.20160000,0.20490000,0.18820000,0.19390000,416.10000000,442.71000000,394.64000000,408.73000000,110.10000000,110.76000000,100.78000000,103.03000000
2021-11-25,51074.47000000,52939.48000000,50858.06000000,52598.85000000,3816.69000000,4060.63000000,3796.86000000,4036.86000000,527.90000000,576.30000000,525.10000000,569.80000000,0.92300000,0.94950000,0.91250000,0.93020000,22.87000000,24.58000000,22.69000000,23.53000000,34.22000000,36.48000000,34.01000000,35.20000000,189.90000000,204.60000000,188.50000000,198.80000000,1.48800000,1.55900000,1.44500000,1.49500000,551.30000000,567.70000000,542.80000000,549.10000000,0.29260000,0.31340000,0.29150000,0.30470000,0.77220000,0.84240000,0.76540000,0.81880000,0.19390000,0.20400000,0.19120000,0.19720000,408.20000000,416.19000000,378.00000000,391.87000000,103.00000000,115.79000000,102.11000000,106.17000000
2021-11-26,52612.72000000,52782.72000000,47474.33000000,47674.87000000,4037.49000000,4060.91000000,3472.05000000,3585.00000000,570.30000000,586.80000000,500.70000000,521.20000000,0.93150000,0.93370000,0.81260000,0.83310000,23.58000000,23.71000000,20.47000000,21.13000000,35.26000000,35.35000000,29.92000000,30.59000000,199.00000000,200.70000000,168.70000000,173.40000000,1.49600000,1.50300000,1.33000000,1.36000000,550.70000000,551.40000000,483.10000000,493.70000000,0.30530000,0.31260000,0.26730000,0.29040000,0.82680000,0.93440000,0.75030000,0.75940000,0.19700000,0.19760000,0.16590000,0.17840000,391.58000000,395.09000000,344.99000000,352.35000000,106.50000000,106.86000000,90.00000000,92.29000000
2021-11-27,47672.64000000,49054.58000000,47552.64000000,48626.20000000,3585.35000000,3712.09000000,3573.60000000,3638.18000000,520.80000000,551.90000000,517.90000000,532.90000000,0.83320000,0.85650000,0.82920000,0.84000000,21.26000000,22.16000000,21.07000000,21.41000000,30.67000000,31.93000000,30.54000000,31.24000000,173.80000000,178.10000000,169.50000000,173.40000000,1.36100000,1.40700000,1.35800000,1.37200000,494.80000000,509.90000000,492.70000000,498.30000000,0.29170000,0.29690000,0.28500000,0.28970000,0.76360000,0.96240000,0.74890000,0.92000000,0.17900000,0.18560000,0.17790000,0.18220000,351.77000000,394.01000000,351.27000000,382.03000000,92.47000000,105.13000000,91.60000000,100.87000000
2021-11-28,48603.44000000,50988.24000000,47253.10000000,50843.04000000,3637.74000000,3815.50000000,3516.00000000,3813.00000000,532.80000000,544.10000000,507.30000000,542.90000000,0.83990000,0.86000000,0.78560000,0.86000000,21.39000000,22.16000000,20.11000000,22.03000000,31.18000000,31.87000000,28.59000000,31.76000000,173.30000000,177.40000000,161.60000000,177.20000000,1.37200000,1.42000000,1.25600000,1.41600000,499.10000000,505.00000000,471.60000000,505.00000000,0.28940000,0.29030000,0.26640000,0.28700000,0.91040000,0.97340000,0.82200000,0.89350000,0.18210000,0.18420000,0.16940000,0.18400000,381.68000000,391.11000000,344.82000000,366.19000000,100.94000000,101.14000000,89.32000000,98.03000000
2021-11-29,50843.91000000,52319.95000000,50306.80000000,51205.08000000,3812.51000000,3961.13000000,3796.50000000,3937.65000000,542.80000000,558.90000000,534.20000000,552.50000000,0.86020000,0.88900000,0.85490000,0.87700000,21.99000000,22.72000000,21.79000000,22.12000000,31.74000000,33.29000000,31.41000000,32.88000000,177.10000000,186.10000000,173.30000000,182.20000000,1.41500000,1.45300000,1.38300000,1.42000000,505.20000000,516.80000000,494.50000000,509.90000000,0.28700000,0.29660000,0.28600000,0.29090000,0.89170000,0.89450000,0.84080000,0.85250000,0.18420000,0.19960000,0.17980000,0.19050000,366.91000000,369.54000000,350.00000000,350.51000000,98.17000000,106.77000000,96.84000000,106.71000000
2021-11-30,51200.07000000,51951.14000000,49480.32000000,50251.02000000,3938.26000000,4172.20000000,3848.28000000,4087.89000000,552.70000000,562.30000000,534.10000000,549.10000000,0.87730000,0.90420000,0.85660000,0.88040000,22.16000000,23.33000000,21.35000000,22.35000000,32.90000000,34.85000000,31.33000000,33.52000000,182.10000000,193.00000000,174.70000000,183.50000000,1.42000000,1.44300000,1.36800000,1.37000000,511.30000000,516.30000000,491.30000000,503.00000000,0.29100000,0.30850000,0.29070000,0.29690000,0.85370000,0.86300000,0.80250000,0.81410000,0.19040000,0.20130000,0.18840000,0.18960000,350.83000000,356.44000000,332.04000000,332.79000000,106.72000000,110.53000000,100.98000000,106.21000000
2021-12-01,50297.80000000,52135.14000000,50000.00000000,50562.85000000,4087.89000000,4223.00000000,4001.68000000,4052.59000000,549.80000000,574.60000000,547.10000000,554.90000000,0.88200000,0.89890000,0.85700000,0.87570000,22.36000000,23.70000000,22.09000000,22.41000000,33.51000000,34.24000000,32.07000000,32.51000000,183.30000000,191.80000000,181.60000000,184.70000000,1.37200000,1.43200000,1.35500000,1.36800000,502.10000000,517.80000000,500.40000000,504.30000000,0.29680000,0.30490000,0.28820000,0.28960000,0.81200000,0.84900000,0.80060000,0.81540000,0.18930000,0.19300000,0.18230000,0.18530000,332.07000000,378.90000000,326.99000000,358.40000000,106.21000000,112.50000000,103.84000000,105.88000000
2021-12-02,50564.04000000,50720.99000000,49311.54000000,50037.85000000,4052.59000000,4088.31000000,3929.35000000,3997.50000000,554.70000000,557.90000000,535.60000000,549.30000000,0.87550000,0.87550000,0.84480000,0.86140000,22.40000000,22.40000000,21.36000000,21.73000000,32.49000000,32.49000000,30.76000000,31.68000000,184.60000000,185.70000000,176.90000000,180.20000000,1.36900000,1.55800000,1.34200000,1.52400000,504.50000000,507.40000000,493.30000000,497.50000000,0.28950000,0.30150000,0.28030000,0.30060000,0.81580000,0.81580000,0.77640000,0.79340000,0.18500000,0.19950000,0.17800000,0.18540000,361.42000000,371.68000000,312.00000000,316.73000000,105.35000000,105.39000000,94.94000000,95.60000000
2021-12-03,50037.79000000,50981.50000000,45934.00000000,47513.61000000,3996.89000000,4118.49000000,3590.00000000,3737.04000000,549.30000000,555.90000000,510.00000000,527.70000000,0.86070000,0.87090000,0.79200000,0.81730000,21.75000000,22.90000000,19.97000000,20.70000000,31.64000000,32.58000000,28.88000000,29.86000000,180.30000000,184.20000000,159.60000000,166.60000000,1.52300000,1.53100000,1.34700000,1.37900000,497.50000000,502.50000000,461.40000000,471.50000000,0.30110000,0.32290000,0.28600000,0.28920000,0.79500000,0.81900000,0.72670000,0.76290000,0.18540000,0.18760000,0.16920000,0.17720000,315.97000000,317.19000000,284.80000000,306.66000000,95.47000000,100.21000000,88.73000000,96.24000000
2021-12-04,47507.74000000,47737.56000000,38444.00000000,43942.51000000,3737.00000000,3756.36000000,3185.30000000,3680.65000000,527.10000000,528.20000000,448.40000000,509.10000000,0.81720000,0.81930000,0.54980000,0.75500000,20.67000000,20.77000000,14.01000000,18.52000000,29.87000000,30.00000000,22.35000000,26.23000000,166.70000000,167.70000000,118.14000000,145.50000000,1.37900000,1.38100000,1.08500000,1.26900000,471.70000000,473.10000000,315.10000000,422.60000000,0.28870000,0.28890000,0.20520000,0.25790000,0.76160000,0.76180000,0.49410000,0.65640000,0.17720000,0.17750000,0.11510000,0.15950000,306.66000000,308.70000000,204.11000000,277.63000000,96.28000000,96.41000000,70.00000000,83.26000000
2021-12-05,43939.26000000,44390.82000000,42450.37000000,43775.03000000,3680.22000000,3780.12000000,3586.79000000,3719.00000000,508.50000000,517.90000000,481.60000000,494.40000000,0.75530000,0.76970000,0.68590000,0.71300000,18.46000000,18.69000000,16.44000000,17.25000000,26.25000000,26.58000000,23.45000000,25.04000000,145.30000000,147.50000000,132.00000000,138.60000000,1.26900000,1.28200000,1.14300000,1.22200000,423.60000000,426.80000000,388.00000000,401.20000000,0.25840000,0.26270000,0.22960000,0.24760000,0.65960000,0.67130000,0.58280000,0.60840000,0.15940000,0.16170000,0.14410000,0.15180000,277.63000000,293.67000000,246.00000000,255.35000000,83.14000000,85.11000000,73.15000000,76.47000000
2021-12-06,43779.30000000,45171.13000000,41816.29000000,44783.91000000,3719.49000000,3882.98000000,3470.67000000,3861.00000000,494.50000000,526.30000000,473.70000000,522.20000000,0.71310000,0.73710000,0.66370000,0.73470000,17.29000000,17.68000000,15.28000000,17.57000000,25.10000000,25.66000000,22.03000000,24.97000000,138.60000000,145.90000000,125.20000000,143.10000000,1.22200000,1.28000000,1.11300000,1.26000000,401.30000000,428.70000000,372.50000000,421.40000000,0.24740000,0.26340000,0.21890000,0.26170000,0.60800000,0.63070000,0.53610000,0.62650000,0.15080000,0.16000000,0.14120000,0.15780000,254.30000000,260.80000000,231.58000000,256.00000000,76.52000000,84.29000000,68.26000000,82.57000000
2021-12-07,44778.84000000,46213.44000000,44451.44000000,44930.02000000,3859.51000000,3936.05000000,3781.08000000,3825.42000000,521.60000000,527.30000000,508.30000000,514.10000000,0.73310000,0.75090000,0.71370000,0.72420000,17.59000000,18.85000000,17.51000000,18.72000000,24.99000000,28.04000000,24.62000000,27.07000000,143.20000000,147.30000000,140.40000000,143.80000000,1.26000000,1.31200000,1.21400000,1.22500000,421.80000000,447.70000000,411.70000000,420.80000000,0.26160000,0.26630000,0.25000000,0.25430000,0.62580000,0.64450000,0.60210000,0.61080000,0.15770000,0.16310000,0.15530000,0.15650000,256.13000000,279.69000000,250.67000000,254.00000000,82.75000000,85.69000000,78.11000000,79.57000000
2021-12-08,44941.61000000,45304.99000000,43166.37000000,44550.17000000,3825.52000000,3938.89000000,3750.63000000,3916.00000000,514.30000000,536.40000000,503.00000000,536.00000000,0.72440000,0.77980000,0.71220000,0.76080000,18.73000000,20.55000000,18.45000000,20.22000000,27.10000000,27.20000000,24.85000000,26.30000000,143.90000000,150.90000000,138.40000000,145.70000000,1.22500000,1.25900000,1.18800000,1.23100000,420.80000000,431.20000000,411.60000000,424.10000000,0.25410000,0.27240000,0.25110000,0.27010000,0.61040000,0.68910000,0.59730000,0.67390000,0.15650000,0.16150000,0.15270000,0.15790000,254.73000000,269.97000000,240.93000000,262.26000000,79.48000000,82.34000000,76.53000000,82.13000000
2021-12-09,44558.41000000,44842.33000000,41964.70000000,42144.21000000,3916.54000000,3960.55000000,3615.03000000,3639.00000000,536.20000000,544.50000000,503.50000000,505.50000000,0.76090000,0.82720000,0.73640000,0.76050000,20.25000000,20.34000000,17.96000000,17.96000000,26.35000000,26.60000000,23.78000000,23.86000000,145.90000000,147.40000000,134.10000000,134.10000000,1.23300000,1.24200000,1.14200000,1.14400000,424.60000000,426.50000000,397.90000000,397.90000000,0.27010000,0.27040000,0.24210000,0.24230000,0.67280000,0.67280000,0.60300000,0.60850000,0.15810000,0.16200000,0.14970000,0.14990000,263.11000000,278.00000000,235.46000000,236.03000000,82.36000000,83.47000000,73.90000000,75.63000000
2021-12-10,42140.12000000,44448.46000000,41540.60000000,41805.66000000,3639.19000000,3755.71000000,3444.95000000,3456.00000000,505.40000000,528.00000000,487.80000000,489.80000000,0.76070000,0.78220000,0.70240000,0.70770000,18.00000000,18.49000000,16.38000000,16.44000000,23.85000000,25.21000000,22.77000000,23.43000000,134.40000000,141.60000000,130.60000000,131.50000000,1.14300000,1.18200000,1.07000000,1.07200000,397.70000000,415.30000000,387.70000000,388.40000000,0.24220000,0.24900000,0.23000000,0.23060000,0.61070000,0.62490000,0.56580000,0.56650000,0.15050000,0.15490000,0.14480000,0.14530000,236.25000000,249.38000000,226.81000000,228.10000000,75.74000000,81.24000000,71.24000000,71.32000000
2021-12-11,41781.82000000,43875.44000000,41431.33000000,43782.75000000,3454.88000000,3632.50000000,3398.45000000,3625.50000000,489.60000000,507.60000000,480.40000000,499.90000000,0.70790000,0.74790000,0.69580000,0.74210000,16.46000000,17.92000000,16.11000000,17.68000000,23.40000000,24.95000000,22.89000000,24.65000000,131.50000000,141.30000000,129.20000000,139.90000000,1.07300000,1.21400000,1.05700000,1.19800000,388.80000000,408.60000000,383.00000000,406.30000000,0.23130000,0.24830000,0.22690000,0.24300000,0.56900000,0.59780000,0.55930000,0.59370000,0.14560000,0.15060000,0.14300000,0.14960000,228.22000000,232.94000000,220.41000000,227.04000000,71.77000000,77.16000000,69.75000000,76.48000000
2021-12-12,43799.99000000,44947.13000000,43158.43000000,44311.87000000,3626.44000000,3694.77000000,3537.44000000,3657.00000000,500.80000000,508.50000000,495.90000000,505.20000000,0.74420000,0.75870000,0.71790000,0.74400000,17.71000000,18.41000000,17.06000000,18.09000000,24.67000000,26.59000000,24.23000000,26.13000000,140.10000000,144.10000000,135.90000000,140.90000000,1.20000000,1.25400000,1.17100000,1.19300000,407.20000000,409.20000000,392.30000000,405.40000000,0.24360000,0.24960000,0.23660000,0.24410000,0.59630000,0.61550000,0.58190000,0.60650000,0.14990000,0.15370000,0.14690000,0.15030000,227.42000000,238.25000000,221.52000000,233.27000000,76.12000000,78.76000000,73.61000000,77.92000000
2021-12-13,44309.88000000,44421.22000000,40567.09000000,41440.43000000,3656.16000000,3666.68000000,3256.00000000,3356.82000000,505.00000000,506.40000000,453.30000000,462.20000000,0.74330000,0.74750000,0.67480000,0.69390000,18.06000000,18.20000000,15.33000000,15.80000000,26.16000000,26.42000000,22.66000000,23.05000000,140.70000000,141.40000000,126.50000000,128.30000000,1.19100000,1.20100000,1.06000000,1.08700000,405.60000000,407.10000000,367.20000000,374.20000000,0.24430000,0.24450000,0.22300000,0.22460000,0.60650000,0.60860000,0.51910000,0.53000000,0.15010000,0.15080000,0.13450000,0.13960000,233.27000000,233.71000000,201.40000000,207.77000000,78.19000000,79.60000000,67.08000000,70.24000000
2021-12-14,41465.35000000,43259.76000000,41101.06000000,42997.17000000,3357.70000000,3450.60000000,3270.53000000,3430.86000000,462.40000000,477.50000000,452.90000000,469.40000000,0.69460000,0.73000000,0.68570000,0.72040000,15.78000000,16.51000000,15.50000000,16.41000000,23.03000000,23.60000000,22.22000000,23.29000000,128.40000000,134.80000000,126.90000000,133.70000000,1.08700000,1.14100000,1.06000000,1.12600000,372.90000000,391.20000000,372.00000000,388.20000000,0.22440000,0.24060000,0.21970000,0.23810000,0.53140000,0.57850000,0.52400000,0.56690000,0.13950000,0.19500000,0.13780000,0.16980000,207.32000000,231.55000000,204.00000000,226.50000000,70.17000000,77.73000000,67.78000000,77.64000000
2021-12-15,42991.66000000,43845.27000000,41384.67000000,43253.95000000,3430.85000000,3626.84000000,3240.71000000,3558.56000000,469.40000000,486.40000000,446.10000000,479.00000000,0.72050000,0.74400000,0.69130000,0.73240000,16.39000000,17.71000000,15.34000000,17.45000000,23.25000000,24.84000000,21.59000000,24.04000000,133.70000000,137.30000000,125.70000000,135.90000000,1.12700000,1.17800000,1.07100000,1.16100000,388.60000000,398.10000000,370.80000000,395.90000000,0.23720000,0.24420000,0.21880000,0.24120000,0.56760000,0.59000000,0.51870000,0.56730000,0.16990000,0.17000000,0.15170000,0.16010000,225.34000000,265.00000000,225.34000000,261.78000000,77.55000000,93.82000000,76.61000000,89.53000000
2021-12-16,43263.51000000,43800.00000000,41957.95000000,42051.07000000,3558.99000000,3639.45000000,3490.52000000,3495.40000000,479.20000000,483.10000000,463.30000000,464.20000000,0.73140000,0.74020000,0.70900000,0.71050000,17.46000000,18.01000000,16.51000000,16.57000000,24.05000000,24.63000000,22.69000000,22.98000000,136.00000000,138.70000000,131.20000000,131.50000000,1.16000000,1.18000000,1.09200000,1.09400000,396.30000000,402.30000000,386.20000000,387.00000000,0.24130000,0.24270000,0.22510000,0.22560000,0.56580000,0.58830000,0.54110000,0.54110000,0.16020000,0.16390000,0.15230000,0.15280000,262.25000000,305.00000000,234.56000000,237.16000000,89.77000000,97.06000000,85.87000000,86.67000000
2021-12-17,42061.31000000,42379.99000000,40282.16000000,41049.14000000,3495.97000000,3526.00000000,3275.00000000,3447.02000000,464.40000000,474.30000000,452.70000000,467.50000000,0.71050000,0.73440000,0.68710000,0.70900000,16.57000000,16.97000000,15.73000000,16.27000000,22.97000000,23.14000000,21.40000000,21.95000000,131.50000000,132.60000000,125.20000000,128.20000000,1.09500000,1.11700000,1.04700000,1.08400000,387.40000000,389.30000000,370.00000000,377.50000000,0.22610000,0.23160000,0.21760000,0.22600000,0.54450000,0.55370000,0.51500000,0.52470000,0.15280000,0.15580000,0.14300000,0.15000000,238.10000000,246.19000000,222.59000000,227.32000000,87.00000000,103.00000000,86.68000000,98.65000000
2021-12-18,41050.42000000,42144.42000000,40509.00000000,41702.15000000,3448.97000000,3560.39000000,3354.01000000,3526.65000000,467.90000000,479.30000000,460.10000000,475.70000000,0.70900000,0.74260000,0.70430000,0.73630000,16.28000000,17.80000000,15.87000000,17.40000000,21.97000000,22.92000000,21.57000000,22.73000000,128.40000000,133.70000000,127.20000000,132.30000000,1.08300000,1.12800000,1.06900000,1.10600000,378.70000000,391.60000000,373.70000000,388.10000000,0.22610000,0.23670000,0.22300000,0.22720000,0.52590000,0.54810000,0.51690000,0.54160000,0.15030000,0.15630000,0.14770000,0.15360000,226.71000000,237.22000000,218.21000000,226.34000000,99.13000000,104.52000000,93.87000000,103.36000000
2021-12-19,41707.86000000,42972.89000000,41355.10000000,41517.04000000,3526.49000000,3589.88000000,3457.50000000,3489.90000000,475.50000000,484.60000000,469.30000000,471.00000000,0.73530000,0.75500000,0.72990000,0.74240000,17.39000000,18.15000000,16.73000000,16.78000000,22.68000000,23.02000000,21.94000000,22.04000000,132.40000000,143.20000000,131.50000000,136.20000000,1.10600000,1.16700000,1.10400000,1.10600000,387.70000000,396.30000000,384.50000000,384.50000000,0.22690000,0.23780000,0.22370000,0.22510000,0.53770000,0.59450000,0.53510000,0.57530000,0.15340000,0.15540000,0.15050000,0.15070000,226.34000000,230.77000000,214.85000000,219.07000000,103.16000000,103.92000000,95.05000000,95.78000000
2021-12-20,41520.20000000,42144.69000000,40380.50000000,41590.40000000,3489.66000000,3541.00000000,3327.14000000,3497.29000000,471.10000000,475.60000000,448.40000000,464.50000000,0.74230000,0.81380000,0.73240000,0.77900000,16.77000000,17.07000000,16.00000000,16.64000000,22.03000000,22.24000000,20.63000000,21.33000000,136.20000000,139.90000000,129.10000000,135.40000000,1.10700000,1.11700000,1.06500000,1.09600000,385.10000000,389.90000000,371.60000000,381.80000000,0.22440000,0.24350000,0.22200000,0.22790000,0.57890000,0.59370000,0.52370000,0.55130000,0.15070000,0.15180000,0.14280000,0.14810000,218.18000000,220.10000000,199.79000000,209.82000000,95.65000000,103.10000000,89.50000000,100.42000000
2021-12-21,41590.40000000,43696.74000000,41372.20000000,43328.59000000,3497.49000000,3598.96000000,3470.26000000,3557.92000000,464.70000000,474.30000000,458.90000000,468.10000000,0.78050000,0.85110000,0.75660000,0.83850000,16.68000000,17.43000000,16.29000000,17.21000000,21.35000000,22.68000000,21.07000000,22.29000000,135.50000000,138.50000000,132.30000000,137.20000000,1.09800000,1.14200000,1.08900000,1.13400000,381.60000000,390.10000000,378.70000000,387.90000000,0.22760000,0.23830000,0.22390000,0.23670000,0.55120000,0.63390000,0.54500000,0.62830000,0.14830000,0.15270000,0.14720000,0.15140000,210.01000000,220.27000000,205.64000000,212.64000000,100.76000000,109.81000000,98.15000000,109.24000000
2021-12-22,43322.64000000,43957.78000000,42800.78000000,42949.99000000,3557.20000000,3610.00000000,3482.20000000,3517.23000000,468.10000000,480.70000000,467.10000000,471.50000000,0.83920000,0.86280000,0.81670000,0.84310000,17.24000000,18.35000000,17.03000000,17.59000000,22.30000000,24.92000000,22.14000000,24.08000000,137.00000000,141.30000000,135.60000000,137.20000000,1.13400000,1.21300000,1.13000000,1.17200000,388.00000000,394.00000000,384.60000000,387.60000000,0.23690000,0.24570000,0.23570000,0.23590000,0.63400000,0.64740000,0.61210000,0.61230000,0.15150000,0.15930000,0.15040000,0.15310000,212.92000000,225.00000000,210.19000000,218.29000000,109.23000000,112.76000000,102.24000000,102.85000000
2021-12-23,42951.24000000,45352.23000000,42392.53000000,44869.90000000,3517.44000000,3665.08000000,3438.75000000,3628.49000000,471.70000000,487.70000000,462.90000000,484.60000000,0.84340000,0.89750000,0.82850000,0.87690000,17.60000000,19.61000000,17.30000000,19.58000000,24.07000000,26.31000000,23.63000000,25.70000000,137.40000000,145.80000000,135.30000000,144.50000000,1.17200000,1.31600000,1.15400000,1.30100000,387.60000000,404.30000000,384.00000000,401.90000000,0.23710000,0.25560000,0.23360000,0.25380000,0.61390000,0.66170000,0.59850000,0.64700000,0.15310000,0.16340000,0.15130000,0.16340000,219.17000000,237.50000000,212.54000000,230.52000000,103.20000000,110.34000000,102.83000000,107.09000000
